View,Clip_ID,Total_Skeletons,Total_Frames,Diff,Start_Frame_ID,End_Frame_ID,Missing_start,Missing_end,Missing%,
view_2,a12_s01_e03,41,41,0,295,335,,,0,
view_2,a12_s01_e04,37,37,0,400,436,,,0,
view_2,a12_s02_e00,50,50,0,85,134,,,0,
view_2,a12_s02_e01,40,40,0,219,258,,,0,
view_2,a12_s02_e02,38,38,0,343,380,,,0,
view_2,a12_s02_e03,27,27,0,489,515,,,0,
view_2,a12_s02_e04,37,37,0,615,651,,,0,
view_2,a12_s03_e00,41,41,0,70,110,,,0,
view_2,a12_s03_e01,44,44,0,170,213,,,0,
view_2,a12_s03_e02,39,39,0,292,330,,,0,
view_2,a12_s03_e03,39,39,0,385,423,,,0,
view_2,a12_s03_e04,46,46,0,470,515,,,0,
view_2,a12_s03_e05,33,33,0,545,577,,,0,
view_2,a12_s04_e00,46,46,0,65,110,,,0,
view_2,a12_s04_e01,36,36,0,135,170,,,0,
view_2,a12_s04_e02,23,23,0,248,270,,,0,
view_2,a12_s04_e03,35,35,0,360,394,,,0,
view_2,a12_s04_e04,36,36,0,440,475,,,0,
view_2,a12_s04_e05,30,30,0,520,549,549,549,3.333333333,
view_2,a12_s05_e00,31,31,0,45,75,,,0,
view_2,a12_s05_e01,31,31,0,170,200,,,0,
view_2,a12_s05_e02,28,28,0,280,307,,,0,
view_2,a12_s05_e03,33,33,0,400,432,,,0,
view_2,a12_s05_e04,36,36,0,540,575,,,0,
view_2,a12_s06_e00,16,16,0,50,65,50,65,100,
view_2,a12_s06_e01,16,16,0,135,150,,,0,
view_2,a12_s06_e02,26,26,0,455,480,,,0,
view_2,a12_s06_e03,14,14,0,537,550,,,0,
view_2,a12_s06_e04,11,11,0,783,793,,,0,
view_2,a12_s07_e00,18,18,0,83,100,,,0,
view_2,a12_s07_e01,14,14,0,267,280,,,0,
view_2,a12_s07_e02,11,11,0,485,495,,,0,
view_2,a12_s07_e03,16,16,0,650,665,,,0,
view_2,a12_s07_e04,11,11,0,835,845,,,0,
view_2,a12_s08_e00,13,13,0,63,75,,,0,
view_2,a12_s08_e01,14,14,0,162,175,,,0,
view_2,a12_s08_e02,16,16,0,260,275,,,0,
view_2,a12_s08_e03,13,13,0,366,378,,,0,
view_2,a12_s08_e04,14,14,0,477,490,,,0,
view_2,a12_s09_e00,21,21,0,55,75,,,0,
view_2,a12_s09_e01,16,16,0,240,255,,,0,
view_2,a12_s09_e02,21,21,0,440,460,,,0,
view_2,a12_s09_e03,16,16,0,620,635,,,0,
view_2,a12_s09_e04,16,16,0,780,795,,,0,
view_2,a12_s10_e00,21,21,0,222,242,,,0,
view_2,a12_s10_e01,21,21,0,340,360,,,0,
view_2,a12_s10_e02,16,16,0,455,470,,,0,
view_2,a12_s10_e03,21,21,0,560,580,,,0,
view_2,a12_s10_e04,14,14,0,687,700,,,0,
view_3,a01_s01_e00,27,27,0,138,164,,,0,
view_3,a01_s01_e01,21,21,0,377,397,,,0,
view_3,a01_s01_e02,25,25,0,500,524,,,0,
view_3,a01_s01_e03,25,25,0,882,906,,,0,
view_3,a01_s01_e04,28,28,0,1069,1096,,,0,
view_3,a01_s02_e00,21,21,0,80,100,,,0,
view_3,a01_s02_e01,27,27,0,257,283,,,0,
view_3,a01_s02_e02,26,26,0,440,465,,,0,
view_3,a01_s02_e03,29,29,0,635,663,,,0,
view_3,a01_s02_e04,23,23,0,813,835,,,0,
view_3,a01_s03_e00,29,29,0,240,268,,,0,
view_3,a01_s03_e01,33,33,0,505,537,,,0,
view_3,a01_s03_e02,37,37,0,784,820,,,0,
view_3,a01_s03_e03,41,41,0,875,915,,,0,
view_3,a01_s03_e04,34,34,0,1020,1053,,,0,
view_3,a01_s03_e05,31,31,0,1230,1260,,,0,
view_3,a01_s03_e06,31,31,0,1370,1400,,,0,
view_3,a01_s03_e07,28,28,0,1518,1545,,,0,
view_3,a01_s04_e00,21,21,0,167,187,,,0,
view_3,a01_s04_e01,23,23,0,558,580,,,0,
view_3,a01_s04_e02,26,26,0,715,740,,,0,
view_3,a01_s04_e03,21,21,0,855,875,,,0,
view_3,a01_s04_e04,21,21,0,990,1010,,,0,
view_3,a01_s06_e00,21,21,0,420,440,,,0,
view_3,a01_s06_e01,21,21,0,540,560,,,0,
view_3,a01_s06_e02,26,26,0,655,680,,,0,
view_3,a01_s06_e03,21,21,0,795,815,,,0,
view_3,a01_s06_e04,17,17,0,930,946,,,0,
view_3,a01_s07_e00,28,28,0,318,345,,,0,
view_3,a01_s07_e01,26,26,0,795,820,,,0,
view_3,a01_s07_e02,31,31,0,1040,1070,,,0,
view_3,a01_s07_e03,31,31,0,1308,1338,,,0,
view_3,a01_s07_e04,26,26,0,1545,1570,,,0,
view_3,a01_s08_e00,21,21,0,247,267,,,0,
view_3,a01_s08_e01,21,21,0,620,640,,,0,
view_3,a01_s08_e02,36,36,0,1000,1035,,,0,
view_3,a01_s08_e03,27,27,0,1310,1336,,,0,
view_3,a01_s08_e04,23,23,0,1460,1482,,,0,
view_3,a01_s09_e00,31,31,0,230,260,,,0,
view_3,a01_s09_e01,26,26,0,500,525,,,0,
view_3,a01_s09_e02,26,26,0,710,735,,,0,
view_3,a01_s09_e03,26,26,0,925,950,,,0,
view_3,a01_s09_e04,28,28,0,1083,1110,,,0,
view_3,a01_s10_e00,31,31,0,80,110,80,104,80.64516129,
view_3,a01_s10_e01,24,24,0,232,255,,,0,
view_3,a01_s10_e02,26,26,0,360,385,,,0,
view_3,a01_s10_e03,31,31,0,505,535,,,0,
view_3,a01_s10_e04,26,26,0,800,825,,,0,
view_3,a04_s01_e00,31,31,0,20,50,,,0,
view_3,a04_s01_e01,33,33,0,64,96,,,0,
view_3,a04_s01_e02,23,23,0,178,200,,,0,
view_3,a04_s01_e03,16,16,0,293,308,,,0,
view_3,a04_s01_e04,16,16,0,425,440,,,0,
view_3,a04_s01_e05,16,16,0,495,510,,,0,
view_3,a04_s01_e06,19,19,0,537,555,,,0,
view_3,a04_s01_e07,16,16,0,680,695,,,0,
view_3,a04_s01_e08,16,16,0,730,745,,,0,
view_3,a04_s02_e00,31,31,0,124,154,,,0,
view_3,a04_s02_e01,36,36,0,190,225,,,0,
view_3,a04_s02_e02,21,21,0,300,320,,,0,
view_3,a04_s02_e03,19,19,0,492,510,,,0,
view_3,a04_s02_e04,16,16,0,585,600,,,0,
view_3,a04_s03_e00,14,14,0,102,115,,,0,
view_3,a04_s03_e01,16,16,0,160,175,,,0,
view_3,a04_s03_e02,11,11,0,285,295,,,0,
view_3,a04_s03_e03,21,21,0,530,550,,,0,
view_3,a04_s03_e04,21,21,0,610,630,,,0,
view_3,a04_s04_e00,11,11,0,70,80,,,0,
view_3,a04_s04_e01,13,13,0,128,140,,,0,
view_3,a04_s04_e02,11,11,0,275,285,,,0,
view_3,a04_s04_e03,21,21,0,340,360,,,0,
view_3,a04_s04_e04,21,21,0,390,410,,,0,
view_3,a04_s06_e00,16,16,0,75,90,,,0,
view_3,a04_s06_e01,16,16,0,130,145,,,0,
view_3,a04_s06_e02,21,21,0,170,190,,,0,
view_3,a04_s06_e03,16,16,0,270,285,,,0,
view_3,a04_s06_e04,21,21,0,330,350,,,0,
view_3,a04_s07_e00,21,21,0,95,115,,,0,
view_3,a04_s07_e01,21,21,0,145,165,,,0,
view_3,a04_s07_e02,16,16,0,200,215,,,0,
view_3,a04_s07_e03,26,26,0,285,310,,,0,
view_3,a04_s07_e04,16,16,0,360,375,,,0,
view_3,a04_s08_e00,17,17,0,88,104,,,0,
view_3,a04_s08_e01,17,17,0,184,200,,,0,
view_3,a04_s08_e02,21,21,0,230,250,,,0,
view_3,a04_s08_e03,21,21,0,300,320,,,0,
view_3,a04_s08_e04,21,21,0,355,375,,,0,
view_3,a04_s09_e00,21,21,0,190,210,,,0,
view_3,a04_s09_e01,34,34,0,310,343,,,0,
view_3,a04_s09_e02,26,26,0,515,540,,,0,
view_3,a04_s09_e03,31,31,0,696,726,,,0,
view_3,a04_s09_e04,21,21,0,880,900,,,0,
view_3,a04_s10_e00,12,12,0,231,242,,,0,
view_3,a04_s10_e01,16,16,0,280,295,,,0,
view_3,a04_s10_e02,16,16,0,380,395,,,0,
view_3,a04_s10_e03,16,16,0,460,475,,,0,
view_3,a04_s10_e04,16,16,0,550,565,,,0,
view_3,a05_s01_e00,20,20,0,16,35,,,0,
view_3,a05_s01_e01,21,21,0,170,190,,,0,
view_3,a05_s01_e02,22,22,0,287,308,,,0,
view_3,a05_s01_e03,19,19,0,394,412,,,0,
view_3,a05_s01_e04,21,21,0,494,514,,,0,
view_3,a05_s02_e00,27,27,0,82,108,,,0,
view_3,a05_s02_e01,19,19,0,192,210,,,0,
view_3,a05_s02_e02,21,21,0,300,320,,,0,
view_3,a05_s02_e03,21,21,0,395,415,,,0,
view_3,a05_s02_e04,26,26,0,490,515,,,0,
view_3,a05_s03_e00,20,20,0,111,130,,,0,
view_3,a05_s03_e01,17,17,0,239,255,,,0,
view_3,a05_s03_e02,21,21,0,378,398,,,0,
view_3,a05_s03_e03,14,14,0,497,510,,,0,
view_3,a05_s03_e04,14,14,0,592,605,,,0,
view_3,a05_s04_e00,21,21,0,65,85,,,0,
view_3,a05_s04_e01,24,24,0,162,185,,,0,
view_3,a05_s04_e02,21,21,0,290,310,,,0,
view_3,a05_s04_e03,21,21,0,415,435,,,0,
view_3,a05_s04_e04,21,21,0,538,558,,,0,
view_3,a05_s06_e00,26,26,0,65,90,,,0,
view_3,a05_s06_e01,16,16,0,165,180,,,0,
view_3,a05_s06_e02,16,16,0,268,283,,,0,
view_3,a05_s06_e03,26,26,0,355,380,,,0,
view_3,a05_s06_e04,18,18,0,455,472,,,0,
view_3,a05_s07_e00,36,36,0,90,125,,,0,
view_3,a05_s07_e01,41,41,0,235,275,,,0,
view_3,a05_s07_e02,26,26,0,455,480,,,0,
view_3,a05_s07_e03,36,36,0,665,700,,,0,
view_3,a05_s07_e04,21,21,0,845,865,,,0,
view_3,a05_s07_e05,18,18,0,1025,1042,,,0,
view_3,a05_s08_e00,26,26,0,65,90,,,0,
view_3,a05_s08_e01,21,21,0,215,235,,,0,
view_3,a05_s08_e02,16,16,0,327,342,,,0,
view_3,a05_s08_e03,26,26,0,570,595,,,0,
view_3,a05_s08_e04,19,19,0,785,803,,,0,
view_3,a05_s08_e05,21,21,0,980,1000,,,0,
view_3,a05_s09_e00,28,28,0,228,255,,,0,
view_3,a05_s09_e01,26,26,0,435,460,,,0,
view_3,a05_s09_e02,26,26,0,610,635,,,0,
view_3,a05_s09_e03,21,21,0,788,808,,,0,
view_3,a05_s09_e04,21,21,0,978,998,,,0,
view_3,a05_s10_e00,33,33,0,296,328,,,0,
view_3,a05_s10_e01,26,26,0,455,480,,,0,
view_3,a05_s10_e02,34,34,0,662,695,,,0,
view_3,a05_s10_e03,26,26,0,830,855,,,0,
view_3,a05_s10_e04,19,19,0,1045,1063,,,0,
view_3,a06_s01_e00,21,21,0,45,65,,,0,
view_3,a06_s01_e01,21,21,0,200,220,,,0,
view_3,a06_s01_e02,21,21,0,320,340,,,0,
view_3,a06_s01_e03,21,21,0,425,445,,,0,
view_3,a06_s01_e04,16,16,0,525,540,,,0,
view_3,a06_s02_e00,16,16,0,125,140,,,0,
view_3,a06_s02_e01,16,16,0,230,245,,,0,
view_3,a06_s02_e02,21,21,0,330,350,,,0,
view_3,a06_s02_e03,17,17,0,424,440,,,0,
view_3,a06_s02_e04,16,16,0,520,535,,,0,
view_3,a06_s03_e00,16,16,0,160,175,,,0,
view_3,a06_s03_e01,26,26,0,305,330,,,0,
view_3,a06_s03_e02,21,21,0,440,460,,,0,
view_3,a06_s03_e03,19,19,0,537,555,,,0,
view_3,a06_s03_e04,16,16,0,620,635,,,0,
view_3,a06_s04_e00,16,16,0,115,130,,,0,
view_3,a06_s04_e01,21,21,0,225,245,,,0,
view_3,a06_s04_e02,21,21,0,350,370,,,0,
view_3,a06_s04_e03,16,16,0,490,505,,,0,
view_3,a06_s04_e04,13,13,0,598,610,,,0,
view_3,a06_s06_e00,21,21,0,100,120,,,0,
view_3,a06_s06_e01,19,19,0,182,200,,,0,
view_3,a06_s06_e02,21,21,0,285,305,,,0,
view_3,a06_s06_e03,11,11,0,390,400,,,0,
view_3,a06_s06_e04,11,11,0,490,500,,,0,
view_3,a06_s07_e00,8,8,0,130,137,,,0,
view_3,a06_s07_e01,16,16,0,295,310,,,0,
view_3,a06_s07_e02,16,16,0,500,515,,,0,
view_3,a06_s07_e03,26,26,0,710,735,,,0,
view_3,a06_s07_e04,21,21,0,880,900,,,0,
view_3,a06_s07_e05,21,21,0,1050,1070,,,0,
view_3,a06_s08_e00,21,21,0,100,120,,,0,
view_3,a06_s08_e01,16,16,0,255,270,,,0,
view_3,a06_s08_e02,11,11,0,348,358,,,0,
view_3,a06_s08_e03,21,21,0,612,632,,,0,
view_3,a06_s08_e04,17,17,0,827,843,,,0,
view_3,a06_s08_e05,21,21,0,1040,1060,,,0,
view_3,a06_s09_e00,21,21,0,308,328,,,0,
view_3,a06_s09_e01,21,21,0,500,520,,,0,
view_3,a06_s09_e02,26,26,0,670,695,,,0,
view_3,a06_s09_e03,21,21,0,852,872,,,0,
view_3,a06_s09_e04,16,16,0,1028,1043,,,0,
view_3,a06_s10_e00,31,31,0,335,365,,,0,
view_3,a06_s10_e01,21,21,0,504,524,,,0,
view_3,a06_s10_e02,25,25,0,708,732,,,0,
view_3,a06_s10_e03,21,21,0,873,893,,,0,
view_3,a06_s10_e04,16,16,0,1095,1110,,,0,
view_3,a08_s01_e00,51,51,0,95,145,,,0,
view_3,a08_s01_e01,61,61,0,285,345,,,0,
view_3,a08_s01_e02,78,78,0,468,545,,,0,
view_3,a08_s01_e03,76,76,0,720,795,,,0,
view_3,a08_s01_e04,71,71,0,945,1015,,,0,
view_3,a08_s02_e00,86,86,0,140,225,,,0,
view_3,a08_s02_e01,101,101,0,365,465,,,0,
view_3,a08_s02_e02,111,111,0,600,710,,,0,
view_3,a08_s02_e03,103,103,0,818,920,,,0,
view_3,a08_s02_e04,96,96,0,1025,1120,,,0,
view_3,a08_s03_e00,86,86,0,160,245,,,0,
view_3,a08_s03_e01,68,68,0,410,477,,,0,
view_3,a08_s03_e02,66,66,0,565,630,,,0,
view_3,a08_s03_e03,69,69,0,777,845,,,0,
view_3,a08_s03_e04,46,46,0,955,1000,,,0,
view_3,a08_s04_e00,49,49,0,83,131,,,0,
view_3,a08_s04_e01,56,56,0,320,375,,,0,
view_3,a08_s04_e02,67,67,0,567,633,,,0,
view_3,a08_s04_e03,68,68,0,838,905,,,0,
view_3,a08_s04_e04,56,56,0,1095,1150,,,0,
view_3,a08_s06_e00,96,96,0,85,180,,,0,
view_3,a08_s06_e01,134,134,0,350,483,,,0,
view_3,a08_s06_e02,93,93,0,798,890,,,0,
view_3,a08_s06_e03,120,120,0,1018,1137,,,0,
view_3,a08_s07_e00,51,51,0,100,150,,,0,
view_3,a08_s07_e01,126,126,0,380,505,,,0,
view_3,a08_s07_e02,46,46,0,745,790,,,0,
view_3,a08_s07_e03,63,63,0,1133,1195,,,0,
view_3,a08_s08_e00,68,68,0,45,112,,,0,
view_3,a08_s08_e01,52,52,0,372,423,,,0,
view_3,a08_s08_e02,51,51,0,717,767,,,0,
view_3,a08_s08_e03,62,62,0,1063,1124,,,0,
view_3,a08_s08_e04,61,61,0,1380,1440,,,0,
view_3,a08_s09_e00,91,91,0,72,162,,,0,
view_3,a08_s09_e01,91,91,0,530,620,,,0,
view_3,a08_s09_e02,134,134,0,942,1075,,,0,
view_3,a08_s09_e03,121,121,0,1330,1450,,,0,
view_3,a08_s09_e04,75,75,0,1666,1740,,,0,
view_3,a08_s10_e00,82,82,0,359,440,365,374,12.19512195,mid
view_3,a08_s10_e01,111,111,0,640,750,,,0,
view_3,a08_s10_e02,76,76,0,1020,1095,,,0,
view_3,a08_s10_e03,68,68,0,1320,1387,,,0,
view_3,a08_s10_e04,86,86,0,1600,1685,,,0,
view_3,a09_s01_e00,41,41,0,200,240,,,0,
view_3,a09_s01_e01,40,40,0,378,417,,,0,
view_3,a09_s01_e02,41,41,0,600,640,,,0,
view_3,a09_s01_e03,41,41,0,840,880,,,0,
view_3,a09_s01_e04,37,37,0,1064,1100,,,0,
view_3,a09_s02_e00,41,41,0,250,290,,,0,
view_3,a09_s02_e01,31,31,0,490,520,,,0,
view_3,a09_s02_e02,33,33,0,735,767,,,0,
view_3,a09_s02_e03,31,31,0,945,975,,,0,
view_3,a09_s02_e04,36,36,0,1160,1195,,,0,
view_3,a09_s03_e00,81,81,0,275,355,,,0,
view_3,a09_s03_e01,36,36,0,498,533,,,0,
view_3,a09_s03_e02,38,38,0,645,682,,,0,
view_3,a09_s03_e03,46,46,0,860,905,,,0,
view_3,a09_s03_e04,61,61,0,1015,1075,,,0,
view_3,a09_s04_e00,35,35,0,211,245,,,0,
view_3,a09_s04_e01,36,36,0,460,495,,,0,
view_3,a09_s04_e02,37,37,0,722,758,,,0,
view_3,a09_s04_e03,31,31,0,985,1015,,,0,
view_3,a09_s04_e04,56,56,0,1285,1340,,,0,
view_3,a09_s06_e00,80,80,0,186,265,,,0,
view_3,a09_s06_e01,41,41,0,545,585,,,0,
view_3,a09_s06_e02,56,56,0,895,950,,,0,
view_3,a09_s06_e03,56,56,0,1145,1200,,,0,
view_3,a09_s07_e00,41,41,0,180,220,,,0,
view_3,a09_s07_e01,51,51,0,520,570,,,0,
view_3,a09_s07_e02,38,38,0,958,995,,,0,
view_3,a09_s07_e03,44,44,0,1207,1250,,,0,
view_3,a09_s08_e00,52,52,0,152,203,,,0,
view_3,a09_s08_e01,48,48,0,551,598,,,0,
view_3,a09_s08_e02,49,49,0,870,918,,,0,
view_3,a09_s08_e03,46,46,0,1210,1255,,,0,
view_3,a09_s08_e04,63,63,0,1465,1527,,,0,
view_3,a09_s09_e00,56,56,0,255,310,,,0,
view_3,a09_s09_e01,56,56,0,720,775,,,0,
view_3,a09_s09_e02,81,81,0,1115,1195,,,0,
view_3,a09_s09_e03,56,56,0,1480,1535,,,0,
view_3,a09_s09_e04,68,68,0,1768,1835,,,0,
view_3,a09_s10_e00,54,54,0,460,513,,,0,
view_3,a09_s10_e01,55,55,0,829,883,,,0,
view_3,a09_s10_e02,49,49,0,1182,1230,,,0,
view_3,a09_s10_e03,54,54,0,1423,1476,,,0,
view_3,a09_s10_e04,51,51,0,1720,1770,,,0,
view_3,a11_s01_e00,14,14,0,234,247,,,0,
view_3,a11_s01_e01,14,14,0,317,330,,,0,
view_3,a11_s01_e02,15,15,0,413,427,,,0,
view_3,a11_s01_e03,18,18,0,500,517,,,0,
view_3,a11_s01_e04,16,16,0,590,605,,,0,
view_3,a11_s02_e00,31,31,0,240,270,,,0,
view_3,a11_s02_e01,14,14,0,370,383,,,0,
view_3,a11_s02_e02,29,29,0,494,522,,,0,
view_3,a11_s02_e03,29,29,0,605,633,,,0,
view_3,a11_s02_e04,35,35,0,724,758,,,0,
view_3,a11_s03_e00,46,46,0,200,245,,,0,
view_3,a11_s03_e01,21,21,0,270,290,,,0,
view_3,a11_s03_e02,21,21,0,350,370,,,0,
view_3,a11_s03_e03,36,36,0,425,460,,,0,
view_3,a11_s03_e04,26,26,0,560,585,,,0,
view_3,a11_s03_e05,26,26,0,600,625,,,0,
view_3,a11_s04_e00,31,31,0,58,88,,,0,
view_3,a11_s04_e01,21,21,0,140,160,,,0,
view_3,a11_s04_e02,21,21,0,350,370,,,0,
view_3,a11_s04_e03,36,36,0,400,435,,,0,
view_3,a11_s04_e04,21,21,0,492,512,,,0,
view_3,a11_s06_e00,26,26,0,65,90,,,0,
view_3,a11_s06_e01,21,21,0,155,175,,,0,
view_3,a11_s06_e02,18,18,0,358,375,,,0,
view_3,a11_s06_e03,16,16,0,525,540,,,0,
view_3,a11_s06_e04,12,12,0,580,591,,,0,
view_3,a11_s07_e00,31,31,0,140,170,,,0,
view_3,a11_s07_e01,20,20,0,467,486,,,0,
view_3,a11_s07_e02,16,16,0,780,795,,,0,
view_3,a11_s07_e03,22,22,0,1013,1034,,,0,
view_3,a11_s07_e04,23,23,0,1203,1225,,,0,
view_3,a11_s08_e00,35,35,0,42,76,,,0,
view_3,a11_s08_e01,26,26,0,361,386,,,0,
view_3,a11_s08_e02,21,21,0,537,557,,,0,
view_3,a11_s08_e03,12,12,0,728,739,,,0,
view_3,a11_s08_e04,19,19,0,1063,1081,,,0,
view_3,a11_s08_e05,28,28,0,1232,1259,,,0,
view_3,a11_s09_e00,26,26,0,115,140,,,0,
view_3,a11_s09_e01,16,16,0,325,340,,,0,
view_3,a11_s09_e02,26,26,0,820,845,,,0,
view_3,a11_s09_e03,15,15,0,1103,1117,,,0,
view_3,a11_s09_e04,22,22,0,1445,1466,,,0,
view_3,a11_s10_e00,16,16,0,150,165,,,0,
view_3,a11_s10_e01,36,36,0,535,570,,,0,
view_3,a11_s10_e02,61,61,0,750,810,,,0,
view_3,a11_s10_e03,51,51,0,870,920,,,0,
view_3,a11_s10_e04,24,24,0,1020,1043,,,0,
view_3,a12_s01_e00,18,18,0,65,82,,,0,
view_3,a12_s01_e01,17,17,0,154,170,,,0,
view_3,a12_s01_e02,14,14,0,253,266,,,0,
view_3,a12_s01_e03,18,18,0,338,355,,,0,
view_3,a12_s01_e04,15,15,0,460,474,,,0,
view_3,a12_s02_e00,19,19,0,195,213,,,0,
view_3,a12_s02_e01,21,21,0,340,360,,,0,
view_3,a12_s02_e02,21,21,0,465,485,,,0,
view_3,a12_s02_e03,21,21,0,625,645,,,0,
view_3,a12_s02_e04,16,16,0,770,785,,,0,
view_3,a12_s03_e00,21,21,0,70,90,,,0,
view_3,a12_s03_e01,11,11,0,165,175,,,0,
view_3,a12_s03_e02,18,18,0,303,320,,,0,
view_3,a12_s03_e03,21,21,0,410,430,,,0,
view_3,a12_s03_e04,16,16,0,590,605,,,0,
view_3,a12_s04_e00,16,16,0,25,40,,,0,
view_3,a12_s04_e01,16,16,0,230,245,,,0,
view_3,a12_s04_e02,13,13,0,388,400,,,0,
view_3,a12_s04_e03,11,11,0,480,490,,,0,
view_3,a12_s04_e04,14,14,0,572,585,,,0,
view_3,a12_s06_e00,11,11,0,45,55,,,0,
view_3,a12_s06_e01,11,11,0,140,150,,,0,
view_3,a12_s06_e02,18,18,0,495,512,,,0,
view_3,a12_s06_e03,17,17,0,577,593,,,0,
view_3,a12_s06_e04,16,16,0,750,765,,,0,
view_3,a12_s07_e00,11,11,0,90,100,,,0,
view_3,a12_s07_e01,16,16,0,280,295,,,0,
view_3,a12_s07_e02,13,13,0,515,527,,,0,
view_3,a12_s07_e03,21,21,0,692,712,,,0,
view_3,a12_s07_e04,21,21,0,882,902,,,0,
view_3,a12_s08_e00,16,16,0,71,86,,,0,
view_3,a12_s08_e01,16,16,0,195,210,,,0,
view_3,a12_s08_e02,16,16,0,305,320,,,0,
view_3,a12_s08_e03,14,14,0,417,430,,,0,
view_3,a12_s08_e04,14,14,0,530,543,,,0,
view_3,a12_s09_e00,24,24,0,92,115,,,0,
view_3,a12_s09_e01,18,18,0,283,300,,,0,
view_3,a12_s09_e02,23,23,0,488,510,,,0,
view_3,a12_s09_e03,17,17,0,689,705,,,0,
view_3,a12_s09_e04,26,26,0,850,875,,,0,
view_3,a12_s10_e00,21,21,0,153,173,,,0,
view_3,a12_s10_e01,21,21,0,277,297,,,0,
view_3,a12_s10_e02,21,21,0,400,420,,,0,
view_3,a12_s10_e03,16,16,0,520,535,,,0,
view_3,a12_s10_e04,21,21,0,650,670,,,0,
